EnsemblID,UniProtID,GeneSymbolID,PathwayStId,PathwayDisplayName,PathwayReactomeLink
ENSG00000166851,P53350,PLK1,R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,https://reactome.org/PathwayBrowser/#/R-HSA-174178
ENSG00000166851,P53350,PLK1,R-HSA-176412,Phosphorylation of the APC/C,https://reactome.org/PathwayBrowser/#/R-HSA-176412
ENSG00000166851,P53350,PLK1,R-HSA-176417,Phosphorylation of Emi1,https://reactome.org/PathwayBrowser/#/R-HSA-176417
ENSG00000166851,P53350,PLK1,R-HSA-2299718,Condensation of Prophase Chromosomes,https://reactome.org/PathwayBrowser/#/R-HSA-2299718
ENSG00000166851,P53350,PLK1,R-HSA-2467813,Separation of Sister Chromatids,https://reactome.org/PathwayBrowser/#/R-HSA-2467813
ENSG00000166851,P53350,PLK1,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,https://reactome.org/PathwayBrowser/#/R-HSA-2500257
ENSG00000166851,P53350,PLK1,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,https://reactome.org/PathwayBrowser/#/R-HSA-2565942
ENSG00000166851,P53350,PLK1,R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7",https://reactome.org/PathwayBrowser/#/R-HSA-2980767
ENSG00000166851,P53350,PLK1,R-HSA-380259,Loss of Nlp from mitotic centrosomes,https://reactome.org/PathwayBrowser/#/R-HSA-380259
ENSG00000166851,P53350,PLK1,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,https://reactome.org/PathwayBrowser/#/R-HSA-380270
ENSG00000166851,P53350,PLK1,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,https://reactome.org/PathwayBrowser/#/R-HSA-380284
ENSG00000166851,P53350,PLK1,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,https://reactome.org/PathwayBrowser/#/R-HSA-380320
ENSG00000166851,P53350,PLK1,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,https://reactome.org/PathwayBrowser/#/R-HSA-5620912
ENSG00000166851,P53350,PLK1,R-HSA-5663220,RHO GTPases Activate Formins,https://reactome.org/PathwayBrowser/#/R-HSA-5663220
ENSG00000166851,P53350,PLK1,R-HSA-68877,Mitotic Prometaphase,https://reactome.org/PathwayBrowser/#/R-HSA-68877
ENSG00000166851,P53350,PLK1,R-HSA-68881,Mitotic Metaphase/Anaphase Transition,https://reactome.org/PathwayBrowser/#/R-HSA-68881
ENSG00000166851,P53350,PLK1,R-HSA-68884,Mitotic Telophase/Cytokinesis,https://reactome.org/PathwayBrowser/#/R-HSA-68884
ENSG00000166851,P53350,PLK1,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,https://reactome.org/PathwayBrowser/#/R-HSA-69273
ENSG00000166851,P53350,PLK1,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,https://reactome.org/PathwayBrowser/#/R-HSA-8852276
ENSG00000166851,P53350,PLK1,R-HSA-8854518,AURKA Activation by TPX2,https://reactome.org/PathwayBrowser/#/R-HSA-8854518
ENSG00000166851,P53350,PLK1,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,https://reactome.org/PathwayBrowser/#/R-HSA-9648025
ENSG00000166851,P53350,PLK1,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,https://reactome.org/PathwayBrowser/#/R-HSA-9825892
ENSG00000011376,Q15031,LARS2,R-HSA-379726,Mitochondrial tRNA aminoacylation,https://reactome.org/PathwayBrowser/#/R-HSA-379726
ENSG00000147689,Q86UY5,FAM83A,R-HSA-177929,Signaling by EGFR,https://reactome.org/PathwayBrowser/#/R-HSA-177929
ENSG00000094804,Q99741,CDC6,R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,https://reactome.org/PathwayBrowser/#/R-HSA-1362277
ENSG00000094804,Q99741,CDC6,R-HSA-176187,Activation of ATR in response to replication stress,https://reactome.org/PathwayBrowser/#/R-HSA-176187
ENSG00000094804,Q99741,CDC6,R-HSA-68689,CDC6 association with the ORC:origin complex,https://reactome.org/PathwayBrowser/#/R-HSA-68689
ENSG00000094804,Q99741,CDC6,R-HSA-68867,Assembly of the pre-replicative complex,https://reactome.org/PathwayBrowser/#/R-HSA-68867
ENSG00000094804,Q99741,CDC6,R-HSA-68949,Orc1 removal from chromatin,https://reactome.org/PathwayBrowser/#/R-HSA-68949
ENSG00000094804,Q99741,CDC6,R-HSA-68962,Activation of the pre-replicative complex,https://reactome.org/PathwayBrowser/#/R-HSA-68962
ENSG00000094804,Q99741,CDC6,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,https://reactome.org/PathwayBrowser/#/R-HSA-69017
ENSG00000094804,Q99741,CDC6,R-HSA-69205,G1/S-Specific Transcription,https://reactome.org/PathwayBrowser/#/R-HSA-69205
ENSG00000197471,P16150,SPN,R-HSA-202733,Cell surface interactions at the vascular wall,https://reactome.org/PathwayBrowser/#/R-HSA-202733
ENSG00000197471,P16150,SPN,R-HSA-210991,Basigin interactions,https://reactome.org/PathwayBrowser/#/R-HSA-210991
ENSG00000131055,Q96KJ9,COX4I2,R-HSA-5628897,TP53 Regulates Metabolic Genes,https://reactome.org/PathwayBrowser/#/R-HSA-5628897
ENSG00000131055,Q96KJ9,COX4I2,R-HSA-611105,Respiratory electron transport,https://reactome.org/PathwayBrowser/#/R-HSA-611105
ENSG00000131055,Q96KJ9,COX4I2,R-HSA-9707564,Cytoprotection by HMOX1,https://reactome.org/PathwayBrowser/#/R-HSA-9707564
ENSG00000131055,Q96KJ9,COX4I2,R-HSA-9864848,Complex IV assembly,https://reactome.org/PathwayBrowser/#/R-HSA-9864848
ENSG00000261671,,,,,
ENSG00000130300,,PLVAP,,,
ENSG00000177807,P78508,KCNJ10,R-HSA-1296041,Activation of G protein gated Potassium channels,https://reactome.org/PathwayBrowser/#/R-HSA-1296041
ENSG00000177807,P78508,KCNJ10,R-HSA-1296067,Potassium transport channels,https://reactome.org/PathwayBrowser/#/R-HSA-1296067
ENSG00000177807,P78508,KCNJ10,R-HSA-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,https://reactome.org/PathwayBrowser/#/R-HSA-997272
ENSG00000187730,,GABRD,,,
ENSG00000117245,Q9P2E2,KIF17,R-HSA-5620924,Intraflagellar transport,https://reactome.org/PathwayBrowser/#/R-HSA-5620924
ENSG00000117245,Q9P2E2,KIF17,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,https://reactome.org/PathwayBrowser/#/R-HSA-9609736
ENSG00000162063,P41002,CCNF,R-HSA-8951664,Neddylation,https://reactome.org/PathwayBrowser/#/R-HSA-8951664
ENSG00000162063,P41002,CCNF,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,https://reactome.org/PathwayBrowser/#/R-HSA-983168
ENSG00000281327,,LINC01338,,,
ENSG00000104967,,NOVA2,,,
ENSG00000070778,,PTPN21,,,
ENSG00000165480,,SKA3,,,
ENSG00000281386,,,,,
ENSG00000186198,Q86UW2,SLC51B,R-HSA-159418,Recycling of bile acids and salts,https://reactome.org/PathwayBrowser/#/R-HSA-159418
ENSG00000196767,,POU3F4,,,
ENSG00000102271,,KLHL4,,,
ENSG00000179399,P78333,GPC5,R-HSA-1971475,A tetrasaccharide linker sequence is required for GAG synthesis,https://reactome.org/PathwayBrowser/#/R-HSA-1971475
ENSG00000179399,P78333,GPC5,R-HSA-2022928,HS-GAG biosynthesis,https://reactome.org/PathwayBrowser/#/R-HSA-2022928
ENSG00000179399,P78333,GPC5,R-HSA-2024096,HS-GAG degradation,https://reactome.org/PathwayBrowser/#/R-HSA-2024096
ENSG00000179399,P78333,GPC5,R-HSA-3560783,"Defective B4GALT7 causes EDS, progeroid type",https://reactome.org/PathwayBrowser/#/R-HSA-3560783
ENSG00000179399,P78333,GPC5,R-HSA-3560801,Defective B3GAT3 causes JDSSDHD,https://reactome.org/PathwayBrowser/#/R-HSA-3560801
ENSG00000179399,P78333,GPC5,R-HSA-3656237,Defective EXT2 causes exostoses 2,https://reactome.org/PathwayBrowser/#/R-HSA-3656237
ENSG00000179399,P78333,GPC5,R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",https://reactome.org/PathwayBrowser/#/R-HSA-3656253
ENSG00000179399,P78333,GPC5,R-HSA-4420332,Defective B3GALT6 causes EDSP2 and SEMDJL1,https://reactome.org/PathwayBrowser/#/R-HSA-4420332
ENSG00000179399,P78333,GPC5,R-HSA-5362798,Release of Hh-Np from the secreting cell,https://reactome.org/PathwayBrowser/#/R-HSA-5362798
ENSG00000179399,P78333,GPC5,R-HSA-9694614,Attachment and Entry,https://reactome.org/PathwayBrowser/#/R-HSA-9694614
ENSG00000179399,P78333,GPC5,R-HSA-975634,Retinoid metabolism and transport,https://reactome.org/PathwayBrowser/#/R-HSA-975634
ENSG00000179399,P78333,GPC5,R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry,https://reactome.org/PathwayBrowser/#/R-HSA-9820960
ENSG00000179399,P78333,GPC5,R-HSA-9833110,RSV-host interactions,https://reactome.org/PathwayBrowser/#/R-HSA-9833110
ENSG00000138670,,RASGEF1B,,,
ENSG00000118526,,TCF21,,,
ENSG00000273348,,,,,
ENSG00000257191,,,,,
ENSG00000122694,,GLIPR2,,,
ENSG00000162062,,TEDC2,,,
ENSG00000132622,Q96MM6,HSPA12B,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,https://reactome.org/PathwayBrowser/#/R-HSA-3371453
ENSG00000147606,Q8TE54,SLC26A7,R-HSA-427601,Multifunctional anion exchangers,https://reactome.org/PathwayBrowser/#/R-HSA-427601
ENSG00000198780,Q9Y6X4,FAM169A,R-HSA-9035034,RHOF GTPase cycle,https://reactome.org/PathwayBrowser/#/R-HSA-9035034
ENSG00000204071,,TCEAL6,,,
ENSG00000100321,O43759,SYNGR1,R-HSA-6798695,Neutrophil degranulation,https://reactome.org/PathwayBrowser/#/R-HSA-6798695
ENSG00000138772,,ANXA3,,,
ENSG00000243620,,,,,
ENSG00000277639,,,,,
ENSG00000168497,,CAVIN2,,,
ENSG00000167434,P22748,CA4,R-HSA-1237044,Erythrocytes take up carbon dioxide and release oxygen,https://reactome.org/PathwayBrowser/#/R-HSA-1237044
ENSG00000167434,P22748,CA4,R-HSA-1247673,Erythrocytes take up oxygen and release carbon dioxide,https://reactome.org/PathwayBrowser/#/R-HSA-1247673
ENSG00000167434,P22748,CA4,R-HSA-1475029,Reversible hydration of carbon dioxide,https://reactome.org/PathwayBrowser/#/R-HSA-1475029
ENSG00000150672,Q15700,DLG2,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",https://reactome.org/PathwayBrowser/#/R-HSA-438066
ENSG00000150672,Q15700,DLG2,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,https://reactome.org/PathwayBrowser/#/R-HSA-442982
ENSG00000150672,Q15700,DLG2,R-HSA-5673001,RAF/MAP kinase cascade,https://reactome.org/PathwayBrowser/#/R-HSA-5673001
ENSG00000150672,Q15700,DLG2,R-HSA-6794361,Neurexins and neuroligins,https://reactome.org/PathwayBrowser/#/R-HSA-6794361
ENSG00000150672,Q15700,DLG2,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,https://reactome.org/PathwayBrowser/#/R-HSA-9609736
ENSG00000150672,Q15700,DLG2,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,https://reactome.org/PathwayBrowser/#/R-HSA-9617324
ENSG00000150672,Q15700,DLG2,R-HSA-9620244,Long-term potentiation,https://reactome.org/PathwayBrowser/#/R-HSA-9620244
ENSG00000277631,,PGM5P3-AS1,,,
ENSG00000088926,P03951,F11,R-HSA-140837,Intrinsic Pathway of Fibrin Clot Formation,https://reactome.org/PathwayBrowser/#/R-HSA-140837
ENSG00000088926,P03951,F11,R-HSA-9673221,Defective F9 activation,https://reactome.org/PathwayBrowser/#/R-HSA-9673221
ENSG00000254447,,OR7E11P,,,
ENSG00000164616,,FBXL21P,,,
ENSG00000082684,Q9P283,SEMA5B,R-HSA-5083635,Defective B3GALTL causes PpS,https://reactome.org/PathwayBrowser/#/R-HSA-5083635
ENSG00000082684,Q9P283,SEMA5B,R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,https://reactome.org/PathwayBrowser/#/R-HSA-5173214
ENSG00000134115,Q9UQ52,CNTN6,R-HSA-447041,CHL1 interactions,https://reactome.org/PathwayBrowser/#/R-HSA-447041
ENSG00000159708,,LRRC36,,,
ENSG00000051341,O75417,POLQ,R-HSA-5685939,HDR through MMEJ (alt-NHEJ),https://reactome.org/PathwayBrowser/#/R-HSA-5685939
ENSG00000051180,Q06609,RAD51,R-HSA-5685938,HDR through Single Strand Annealing (SSA),https://reactome.org/PathwayBrowser/#/R-HSA-5685938
ENSG00000051180,Q06609,RAD51,R-HSA-5685942,HDR through Homologous Recombination (HRR),https://reactome.org/PathwayBrowser/#/R-HSA-5685942
ENSG00000051180,Q06609,RAD51,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),https://reactome.org/PathwayBrowser/#/R-HSA-5693554
ENSG00000051180,Q06609,RAD51,R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,https://reactome.org/PathwayBrowser/#/R-HSA-5693568
ENSG00000051180,Q06609,RAD51,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,https://reactome.org/PathwayBrowser/#/R-HSA-5693579
ENSG00000051180,Q06609,RAD51,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,https://reactome.org/PathwayBrowser/#/R-HSA-5693616
ENSG00000051180,Q06609,RAD51,R-HSA-8953750,Transcriptional Regulation by E2F6,https://reactome.org/PathwayBrowser/#/R-HSA-8953750
ENSG00000051180,Q06609,RAD51,R-HSA-912446,Meiotic recombination,https://reactome.org/PathwayBrowser/#/R-HSA-912446
ENSG00000051180,Q06609,RAD51,R-HSA-9701192,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,https://reactome.org/PathwayBrowser/#/R-HSA-9701192
ENSG00000051180,Q06609,RAD51,R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,https://reactome.org/PathwayBrowser/#/R-HSA-9704331
ENSG00000051180,Q06609,RAD51,R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,https://reactome.org/PathwayBrowser/#/R-HSA-9704646
ENSG00000051180,Q06609,RAD51,R-HSA-9709570,Impaired BRCA2 binding to RAD51,https://reactome.org/PathwayBrowser/#/R-HSA-9709570
ENSG00000051180,Q06609,RAD51,R-HSA-9709603,Impaired BRCA2 binding to PALB2,https://reactome.org/PathwayBrowser/#/R-HSA-9709603
ENSG00000272620,,AFAP1-AS1,,,
ENSG00000095713,,CRTAC1,,,
ENSG00000111339,,ART4,R-HSA-163125,Post-translational modification: synthesis of GPI-anchored proteins,https://reactome.org/PathwayBrowser/#/R-HSA-163125
ENSG00000229619,,MBNL1-AS1,,,
ENSG00000116016,Q99814,EPAS1,R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,https://reactome.org/PathwayBrowser/#/R-HSA-1234158
ENSG00000116016,Q99814,EPAS1,R-HSA-1234174,Cellular response to hypoxia,https://reactome.org/PathwayBrowser/#/R-HSA-1234174
ENSG00000116016,Q99814,EPAS1,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,https://reactome.org/PathwayBrowser/#/R-HSA-1234176
ENSG00000116016,Q99814,EPAS1,R-HSA-452723,Transcriptional regulation of pluripotent stem cells,https://reactome.org/PathwayBrowser/#/R-HSA-452723
ENSG00000116016,Q99814,EPAS1,R-HSA-8849473,PTK6 Expression,https://reactome.org/PathwayBrowser/#/R-HSA-8849473
ENSG00000116016,Q99814,EPAS1,R-HSA-8951664,Neddylation,https://reactome.org/PathwayBrowser/#/R-HSA-8951664
ENSG00000116016,Q99814,EPAS1,R-HSA-9664873,Pexophagy,https://reactome.org/PathwayBrowser/#/R-HSA-9664873
ENSG00000157502,,PWWP3B,,,
ENSG00000164619,,BMPER,,,
ENSG00000277883,,NLRP3P1,,,
ENSG00000130812,,ANGPTL6,,,
ENSG00000235280,,MCF2L-AS1,,,
ENSG00000184661,,CDCA2,,,
ENSG00000261250,,,,,
ENSG00000016402,Q9UHF4,IL20RA,R-HSA-8854691,Interleukin-20 family signaling,https://reactome.org/PathwayBrowser/#/R-HSA-8854691
ENSG00000170271,,FAXDC2,,,
ENSG00000282840,,,,,
ENSG00000197415,,VEPH1,,,
ENSG00000245025,,,,,
ENSG00000271447,,MMP28,,,
ENSG00000123485,Q8NCD3,HJURP,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,https://reactome.org/PathwayBrowser/#/R-HSA-606279
ENSG00000142657,P52209,PGD,R-HSA-71336,Pentose phosphate pathway,https://reactome.org/PathwayBrowser/#/R-HSA-71336
ENSG00000142657,P52209,PGD,R-HSA-9818028,NFE2L2 regulates pentose phosphate pathway genes,https://reactome.org/PathwayBrowser/#/R-HSA-9818028
ENSG00000095370,,SH2D3C,,,
ENSG00000166451,Q96H22,CENPN,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,https://reactome.org/PathwayBrowser/#/R-HSA-141444
ENSG00000166451,Q96H22,CENPN,R-HSA-2467813,Separation of Sister Chromatids,https://reactome.org/PathwayBrowser/#/R-HSA-2467813
ENSG00000166451,Q96H22,CENPN,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,https://reactome.org/PathwayBrowser/#/R-HSA-2500257
ENSG00000166451,Q96H22,CENPN,R-HSA-5663220,RHO GTPases Activate Formins,https://reactome.org/PathwayBrowser/#/R-HSA-5663220
ENSG00000166451,Q96H22,CENPN,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,https://reactome.org/PathwayBrowser/#/R-HSA-606279
ENSG00000166451,Q96H22,CENPN,R-HSA-68877,Mitotic Prometaphase,https://reactome.org/PathwayBrowser/#/R-HSA-68877
ENSG00000166451,Q96H22,CENPN,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,https://reactome.org/PathwayBrowser/#/R-HSA-9648025
ENSG00000119771,,KLHL29,,,
ENSG00000141161,,UNC45B,,,
ENSG00000142973,P13584,CYP4B1,R-HSA-211935,Fatty acids,https://reactome.org/PathwayBrowser/#/R-HSA-211935
ENSG00000142973,P13584,CYP4B1,R-HSA-211958,Miscellaneous substrates,https://reactome.org/PathwayBrowser/#/R-HSA-211958
ENSG00000142973,P13584,CYP4B1,R-HSA-211979,Eicosanoids,https://reactome.org/PathwayBrowser/#/R-HSA-211979
ENSG00000142973,P13584,CYP4B1,R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),https://reactome.org/PathwayBrowser/#/R-HSA-2142691
ENSG00000283383,,,,,
ENSG00000230838,,LINC01614,,,
ENSG00000114790,Q96DR7,ARHGEF26,R-HSA-193648,NRAGE signals death through JNK,https://reactome.org/PathwayBrowser/#/R-HSA-193648
ENSG00000114790,Q96DR7,ARHGEF26,R-HSA-416482,G alpha (12/13) signalling events,https://reactome.org/PathwayBrowser/#/R-HSA-416482
ENSG00000114790,Q96DR7,ARHGEF26,R-HSA-9013148,CDC42 GTPase cycle,https://reactome.org/PathwayBrowser/#/R-HSA-9013148
ENSG00000114790,Q96DR7,ARHGEF26,R-HSA-9013408,RHOG GTPase cycle,https://reactome.org/PathwayBrowser/#/R-HSA-9013408
ENSG00000014257,P15309,ACP3,R-HSA-6798695,Neutrophil degranulation,https://reactome.org/PathwayBrowser/#/R-HSA-6798695
ENSG00000086159,Q13520,AQP6,R-HSA-432047,Passive transport by Aquaporins,https://reactome.org/PathwayBrowser/#/R-HSA-432047
ENSG00000143761,P84077,ARF1,R-HSA-1660499,Synthesis of PIPs at the plasma membrane,https://reactome.org/PathwayBrowser/#/R-HSA-1660499
ENSG00000143761,P84077,ARF1,R-HSA-1660514,Synthesis of PIPs at the Golgi membrane,https://reactome.org/PathwayBrowser/#/R-HSA-1660514
ENSG00000143761,P84077,ARF1,R-HSA-167590,Nef Mediated CD4 Down-regulation,https://reactome.org/PathwayBrowser/#/R-HSA-167590
ENSG00000143761,P84077,ARF1,R-HSA-199992,trans-Golgi Network Vesicle Budding,https://reactome.org/PathwayBrowser/#/R-HSA-199992
ENSG00000143761,P84077,ARF1,R-HSA-2132295,MHC class II antigen presentation,https://reactome.org/PathwayBrowser/#/R-HSA-2132295
ENSG00000143761,P84077,ARF1,R-HSA-432720,Lysosome Vesicle Biogenesis,https://reactome.org/PathwayBrowser/#/R-HSA-432720
ENSG00000143761,P84077,ARF1,R-HSA-432722,Golgi Associated Vesicle Biogenesis,https://reactome.org/PathwayBrowser/#/R-HSA-432722
ENSG00000143761,P84077,ARF1,R-HSA-6807878,COPI-mediated anterograde transport,https://reactome.org/PathwayBrowser/#/R-HSA-6807878
ENSG00000143761,P84077,ARF1,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,https://reactome.org/PathwayBrowser/#/R-HSA-6811434
ENSG00000143761,P84077,ARF1,R-HSA-6811438,Intra-Golgi traffic,https://reactome.org/PathwayBrowser/#/R-HSA-6811438
ENSG00000143761,P84077,ARF1,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,https://reactome.org/PathwayBrowser/#/R-HSA-8950505
ENSG00000143761,P84077,ARF1,R-HSA-9845576,Glycosphingolipid transport,https://reactome.org/PathwayBrowser/#/R-HSA-9845576
ENSG00000237649,Q9BW19,KIFC1,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,https://reactome.org/PathwayBrowser/#/R-HSA-6811434
ENSG00000237649,Q9BW19,KIFC1,R-HSA-983189,Kinesins,https://reactome.org/PathwayBrowser/#/R-HSA-983189
ENSG00000108381,P45381,ASPA,R-HSA-8963693,Aspartate and asparagine metabolism,https://reactome.org/PathwayBrowser/#/R-HSA-8963693
ENSG00000163217,O95393,BMP10,R-HSA-201451,Signaling by BMP,https://reactome.org/PathwayBrowser/#/R-HSA-201451
ENSG00000163217,O95393,BMP10,R-HSA-2129379,Molecules associated with elastic fibres,https://reactome.org/PathwayBrowser/#/R-HSA-2129379
ENSG00000288047,,,,,
ENSG00000135604,,STX11,,,
ENSG00000226887,,ERVMER34-1,,,
ENSG00000129521,Q9H6Z9,EGLN3,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,https://reactome.org/PathwayBrowser/#/R-HSA-1234176
ENSG00000182481,P52292,KPNA2,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,https://reactome.org/PathwayBrowser/#/R-HSA-111932
ENSG00000182481,P52292,KPNA2,R-HSA-1169408,ISG15 antiviral mechanism,https://reactome.org/PathwayBrowser/#/R-HSA-1169408
ENSG00000182481,P52292,KPNA2,R-HSA-168276,NS1 Mediated Effects on Host Pathways,https://reactome.org/PathwayBrowser/#/R-HSA-168276
ENSG00000182481,P52292,KPNA2,R-HSA-442729,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,https://reactome.org/PathwayBrowser/#/R-HSA-442729
ENSG00000182481,P52292,KPNA2,R-HSA-5693548,Sensing of DNA Double Strand Breaks,https://reactome.org/PathwayBrowser/#/R-HSA-5693548
ENSG00000182481,P52292,KPNA2,R-HSA-9018519,Estrogen-dependent gene expression,https://reactome.org/PathwayBrowser/#/R-HSA-9018519
ENSG00000182481,P52292,KPNA2,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,https://reactome.org/PathwayBrowser/#/R-HSA-9692916
ENSG00000182481,P52292,KPNA2,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,https://reactome.org/PathwayBrowser/#/R-HSA-9705671
ENSG00000136546,Q01118,SCN7A,R-HSA-445095,Interaction between L1 and Ankyrins,https://reactome.org/PathwayBrowser/#/R-HSA-445095
ENSG00000136546,Q01118,SCN7A,R-HSA-5576892,Phase 0 - rapid depolarisation,https://reactome.org/PathwayBrowser/#/R-HSA-5576892
ENSG00000065328,Q7L590,MCM10,R-HSA-176187,Activation of ATR in response to replication stress,https://reactome.org/PathwayBrowser/#/R-HSA-176187
ENSG00000065328,Q7L590,MCM10,R-HSA-68962,Activation of the pre-replicative complex,https://reactome.org/PathwayBrowser/#/R-HSA-68962
ENSG00000249669,,CARMN,,,
ENSG00000171241,,SHCBP1,,,
ENSG00000149554,O14757,CHEK1,R-HSA-1433557,Signaling by SCF-KIT,https://reactome.org/PathwayBrowser/#/R-HSA-1433557
ENSG00000149554,O14757,CHEK1,R-HSA-176187,Activation of ATR in response to replication stress,https://reactome.org/PathwayBrowser/#/R-HSA-176187
ENSG00000149554,O14757,CHEK1,R-HSA-5693607,Processing of DNA double-strand break ends,https://reactome.org/PathwayBrowser/#/R-HSA-5693607
ENSG00000149554,O14757,CHEK1,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,https://reactome.org/PathwayBrowser/#/R-HSA-5693616
ENSG00000149554,O14757,CHEK1,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,https://reactome.org/PathwayBrowser/#/R-HSA-6796648
ENSG00000149554,O14757,CHEK1,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,https://reactome.org/PathwayBrowser/#/R-HSA-6804756
ENSG00000149554,O14757,CHEK1,R-HSA-69473,G2/M DNA damage checkpoint,https://reactome.org/PathwayBrowser/#/R-HSA-69473
ENSG00000149554,O14757,CHEK1,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,https://reactome.org/PathwayBrowser/#/R-HSA-69601
ENSG00000149554,O14757,CHEK1,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,https://reactome.org/PathwayBrowser/#/R-HSA-75035
ENSG00000149554,O14757,CHEK1,R-HSA-8953750,Transcriptional Regulation by E2F6,https://reactome.org/PathwayBrowser/#/R-HSA-8953750
ENSG00000074803,Q13621,SLC12A1,R-HSA-426117,Cation-coupled Chloride cotransporters,https://reactome.org/PathwayBrowser/#/R-HSA-426117
ENSG00000074803,Q13621,SLC12A1,R-HSA-5619104,Defective SLC12A1 causes Bartter syndrome 1 (BS1),https://reactome.org/PathwayBrowser/#/R-HSA-5619104
ENSG00000214128,,TMEM213,,,
ENSG00000101003,Q14691,GINS1,R-HSA-176974,Unwinding of DNA,https://reactome.org/PathwayBrowser/#/R-HSA-176974
ENSG00000116667,,C1orf21,,,
ENSG00000248309,,MEF2C-AS1,,,
ENSG00000223783,,LINC01983,,,
ENSG00000176092,,CRYBG2,,,
ENSG00000128713,P31277,HOXD11,R-HSA-9830674,Formation of the ureteric bud,https://reactome.org/PathwayBrowser/#/R-HSA-9830674
ENSG00000112214,,FHL5,,,
ENSG00000277268,,LHX1-DT,,,
ENSG00000115361,P28330,ACADL,R-HSA-77285,Beta oxidation of myristoyl-CoA to lauroyl-CoA,https://reactome.org/PathwayBrowser/#/R-HSA-77285
ENSG00000115361,P28330,ACADL,R-HSA-77288,mitochondrial fatty acid beta-oxidation of unsaturated fatty acids,https://reactome.org/PathwayBrowser/#/R-HSA-77288
ENSG00000115361,P28330,ACADL,R-HSA-77310,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,https://reactome.org/PathwayBrowser/#/R-HSA-77310
ENSG00000163121,,NEURL3,,,
ENSG00000171848,P31350,RRM2,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,https://reactome.org/PathwayBrowser/#/R-HSA-499943
